38380,HAQQANI,Jalaluddin,Jalaluddin Haqqani,2&3&B7$$$$$$$$$C&W&W&8$$$$$,TERRORISM,Maulavi,PEP,Minister of Frontier Affairs under the Taliban regime,.,1942:00:00,"Garda Saray area, Waza Zadran District, Paktia Province, Afghanistan; alt POB Neka District, Paktika Province, Afghanistan; Khost province, Zadran district, Afghanistan; Garda Saray area, Waza Zadran District, Pakita Province, Afghanistan"
38381,WAZIRI,Mohammad Jawad,Mohammad Jawad Waziri,L&4&Y7$$$$$$$$$B&2&B&8$$$$$,TERRORISM,,PEP,"UN Department, Ministry of Foreign Affairs under the Taliban regime",.,1960:00:00,"District, Maidan Wardak Province, Afghanistan; alt POB Central Ghazni province, Afghanistan; Sharana District, Paktia Province, Afghanistan; Jaghatu District, Maidan Wardak Province, Afghanistan"
38383,PAKTIN,Mohammad Jawad,Mohammad Jawad Paktin,N&3~&B$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Doctor,PEP,Cabinet Minister,.,.,"Paktia, Afghanistan"
38386,HANIF,Din Mohammad,Din Mohammad Hanif,2&B&M$$$$$$$$$$8&B$$$$$$$$$,TERRORISM,Qari,PEP,Minister of Planning under the Taliban regime,.,1955:00:00,"Shakarlab village, Yaftali Pain District, Badakhshan Province, Afghanistan; alt POB Badakhshan province, Afghanistan; Shakariab village, Yaftali Pain District, Badakhshan Province, Afghanistan; Badakhshan"
38387,QASIM,Nooruddin Turabi Muhammad,Nooruddin Turabi Muhammad Qasim,P&Y&8&B$$$$$$$$~&Y&M7$$$$$$,TERRORISM,Mullah,PEP,Minister of Justice under the Taliban regime,.,1963:00:00,"Spin Boldak District, Kandahar Province, Afghanistan; Chora District, Uruzgan Province, Afghanistan; Dehrawood District, Uruzgan Province, Afghanistan"
38388,KHAN SAYYID,Ezatullah Haqqani,Ezatullah Haqqani Khan Sayyid,4&&&8$$$$$$$$$$&4&~&W&$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Planning under the Taliban regime,.,1957:00:00,"Laghman province, Afghanistan; Alingar District, Laghman Province, Afghanistan"
38390,ELMI,Mohammad Azam,Mohammad Azam Elmi,&WB7$$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Mines and Industries under the Taliban regime,.,1968:00:00,"Sayd Karam District, Paktia Province, Afghanistan; Sayd Karam District, Pakita Province, Afghanistan"
38393,HOTTAK,Abdul Rahman Ahmad,Abdul Rahman Ahmad Hottak,2&~&3$$$$$$$$$$&M8&WY&$$$$$,TERRORISM,Maulavi,PEP,Deputy (Cultural) Minister of Information and Culture under the Taliban regime,.,1957:00:00,"Ghazni province, Afghanistan; Maidanwardak province, Afghanistan; Ghazni Province, Afghanistan"
38395,AHMADI,Mohammad,Mohammad Ahmadi,&B&87$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Mullah,PEP,President of Central Bank (Da Afghanistan Bank) under the Taliban regime; Minister of Finance under the Taliban regime,.,1963:00:00,"Daman District, Kandahar Province, Afghanistan; Panjwai District, Kandahar Province, Afghanistan;Pashmul village, Panjwai District, Kandahar Province, Afghanistan"
38396,AGHA,Sayed Mohammad Azim,Sayed Mohammad Azim Agha,&F&$$$$$$$$$$$$4&&&8$$$$$$$,TERRORISM,Maulavi,PEP,Director of the Passport and Visa Department in the Ministry of Interior under the Taliban regime,.,1966:00:00,"Kandahar province, Afghanistan; Kandahar Province, Afghanistan; Panjwai District, Kandahar Province, Afghanistan"
38400,LALA AKHUND,Abdul Razaq Akhund,Abdul Razaq Akhund Lala Akhund,&3&B8$$$$$$$$$$&M8#$$$$$$$$,TERRORISM,Mullah,PEP,Minister of Interior Affairs under the Taliban regime,.,1958:00:00,"Chaman district, Quetta, Pakistan; Spin Boldak District, Kandahar Province, Afghanistan, in the area bordering Chaman District, Quetta, Pakistan; Spin Boldak Distric, Kandahar Province, Afghanistan"
38401,YAQOUB,Mohammad,Mohammad Yaqoub,#3&&M$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Maulavi,PEP,Head of Bakhtar Information Agency (BIA) under the Taliban regime,.,1966:00:00,"Shahjoi District, Zabul Province, Afghanistan; Janda District, Ghazni Province, Afghanistan"
38402,AKHUND,Mohammad Essa,Mohammad Essa Akhund,&3&B8$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Alhaj,PEP,"Minister of Water, Sanitation and Electricity under the Taliban regime",.,1958:00:00,"Spinboldak district, Kandahar province, Afghanistan; Spin Boldak district, Kandahar province, Afghanistan; Mial area, Spin Boldak District, Kandahar Province, Afghanistan"
38403,MANSUR,Abdul Latif,Abdul Latif Mansur,B&B4&Y$$$$$$$$$&M8#$$$$$$$$,TERRORISM,Maulavi,PEP,Minister of Agriculture under the Taliban regime,.,1968:00:00,"Zurmat district, Paktia province, Afghanistan; Garda Saray District, Paktia Province, Afghanistan; Zurmat District, Paktia Province, Afghanistan; Garda Saray, District, Paktia Province, Afghanistan"
38404,ZAHED,Abdul Rahman,Abdul Rahman Zahed,4&2&8$$$$$$$$$$&M8#$$$$$$$$,TERRORISM,Mullah,PEP,Deputy Minister of Foreign Affairs under the Taliban regime,.,1963:00:00,"Kharwar District, Logar Province, Afghanistan; Logar province, Kharwar district, Afghanistan"
38405,BARICH,Mohammad Naim,Mohammad Naim Barich,M&Y&3$$$$$$$$$$B&2&B&8$$$$$,CRIME - NARCOTICS,Mullah,PEP,Deputy Minister of Civil Aviation under the Taliban regime,.,1975:01:00,"Lakhi village, Hazarjuft Area, Garmsir District, Helmand Province, Afghanistan;Darvishan / Lakari village / De Luy Wiyalah village, Garmsir District, Helmand Province, Afghanistan;Laki village, Garmsir District, Helmand Province, Afghanistan"
38407,SHAH MOHAMMED,Akhtar Mohammad Mansour,Akhtar Mohammad Mansour Shah Mohammed,B&2&B&8$$$$$$$$&3~&Y$$$$$$$,TERRORISM,Maulavi,PEP,Minister of Civil Aviation and Transportation under the Taliban regime,.,1960:00:00,"Kandahar, Afghanistan; Kalanko Joftian, Zurmat district, Paktia province, Afghanistan; Band-e-Timur village, Maiwand District, Kandahar Province, Afghanistan"
38409,RAHIMI,Yar Mohammad,Yar Mohammad Rahimi,Y&2&B7$$$$$$$$$R$$$$$$$$$$$,TERRORISM,Mullah,PEP,Minister of Communication under the Taliban regime,.,1953:00:00,"Panjwaee district, Kandahar province, Afghanistan; Panjwae district, Kandahar province, Afghanistan; Taluqan village, Panjwai District, Kandahar Province, Afghanistan; Talugan village, Panjwai District, Kandahar Province, Afganistan"
38410,ABDUL ZAHIR,Shams Ur-Rahman,Shams Ur-Rahman Abdul Zahir,4&2&Y$$$$$$$$$$42&B$$$$$$$$,TERRORISM,Mullah,PEP,Deputy Minister of Agriculture under the Taliban regime,.,1969:00:00,"Suroobi district, Kabul province, Afghanistan; Waka Uzbin village, Sarobi District, Kabul Province, Afghanistan; Waka Uzgin village, Surobi District, Kabul Province, Afghanistan"
38411,MUHAMMAD,Allah Dad Tayeb Wali,Allah Dad Tayeb Wali Muhammad,B&2&B&8$$$$$$$$&W&$$$$$$$$$,TERRORISM,Mullah,PEP,Deputy Minister of Communication under the Taliban regime,.,1963:00:00,"Kandahar city, Afghanistan; Ghorak District, Kandahar Province, Afghanistan; Nesh District, Uruzgan Province, Afghanistan; Ghorak District, Kandahar Province; Ghorak District, Kandahar"
38412,HAQQANI,Sayyed Mohammed,Sayyed Mohammed Haqqani,2&3&B7$$$$$$$$$4&&&8$$$$$$$,TERRORISM,Mullah,PEP,Director of Administrative Affairs under the Taliban regime,.,1965:00:00,"Kandahar province, Afghanistan; Chaharbagh village, Arghandab District, Kandahar Province, Afghanistan"
38413,ANWARI,Muhammad Taher,Muhammad Taher Anwari,&BL&Y7$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Mullah,PEP,Director of Administrative Affairs under the Taliban regime,.,1961:00:00,"Zurmat district, Paktia province, Afghanistan; Zurmat District, Paktia Province, Afghanistan"
38414,MOHAMMAD JAN,Abdul Kabir,Abdul Kabir Mohammad Jan,C&B$$$$$$$$$$$$&M8&W3&$$$$$,TERRORISM,Maulavi,PEP,"Second Deputy, Economic Affairs, Council of Ministers under the Taliban regime",.,1963:00:00,"Zardran tribe, Paktja province, Afghanistan;Pul-e-Khumri or Baghlan Jadid District, Baghlan Province, Afghanistan; Neka District, Paktia Province, Afghanistan"
38415,AKHUND,Mohammad Hassan,Mohammad Hassan Akhund,&3&B8$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Mullah,PEP,"First Deputy, Council of Ministers under the Taliban regime",.,1955:00:00,"Kandahar, Afghanistan Pashmul village, Panjwai District, Kandahar Province, Afghanistan; Pashmul village, Panjwal District, Kandahar Province, Afghanistan"
38418,AKHUND,Attiqullah,Attiqullah Akhund,&3&B8$$$$$$$$$$&~&3W&$$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Agriculture under the Taliban regime,.,1953:00:00,"Shawali Kott district, Kandahar, Afghanistan; Shah Wali Kot District, Kandahar Province, Afghanistan"
38419,MAZLOOM,Fazl Mohammad,Fazl Mohammad Mazloom,B&4W&B$$$$$$$$$G&4W$$$$$$$$,TERRORISM,Mullah,,Deputy Chief of Army Staff of the Taliban regime,.,1963:00:00,"Uruzgan, Afghanistan"
38420,GHAZI MOHAMMAD,Arefullah Aref,Arefullah Aref Ghazi Mohammad,B&2&B&8$$$$$$$$&Y&M&W&$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Finance under the Taliban regime,.,1958:00:00,"Zurmat District, Paktia Province, Afghanistan; Andar District, Ghazni Province, Afghanistan; Lawang (Lawand) village, Gelan District, Ghazni Province, Afghanistan"
38422,SHAHIDKHEL,Said Ahmed,Said Ahmed Shahidkhel,42&2&83&W$$$$$$4&&8$$$$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Education under the Taliban regime,.,1975:00:00,"Andar District, Ghazni Province, Afghanistan; Central Ghazni province, Afghanistan; Spandeh (Espandi 'Olya) village, Andar District, Ghazni Province, Afghanistan"
38423,QUL,Abdul Salam Hanafi Ali Mardan,Abdul Salam Hanafi Ali Mardan Qul,3W$$$$$$$$$$$$$&M8&W4&$$$$$,TERRORISM,Mullah,PEP,Deputy Minister of Education under the Taliban regime,.,1968:00:00,"Darzab District, Faryab Province, Afghanistan; Qush Tepa District, Jawzjan Province, Afghanistan; Darzab district, Faryab district, Afghanistan"
38425,HIDAYATULLAH,,Hidayatullah,2&8&&&~&W&$$$$$$$$$$$$$$$$$,TERRORISM,,PEP,Deputy Minister of Civil Aviation and Tourism under the Taliban regime,.,1968:00:00,"Arghandab district, Kandahar province, Afghanistan; Arghandab district, Kandahar province, Afganistan; Arghandab District, Kandahar Province, Afghanistan; Arghandab District, Kandahar Province, Afganistan"
38426,ABDUL AHMAD TURK,Abdul Ghani Baradar,Abdul Ghani Baradar Abdul Ahmad Turk,~&Y3$$$$$$$$$$$&M8&WF&$$$$$,TERRORISM,Mullah,PEP,Deputy Minister of Defence under the Taliban regime,.,1968:00:00,"Weetmak village, Dehrawood district, Uruzgan province, Afghanistan; alt POB Yatimak village, Dehrawood District, Uruzgan Province, Afghanistan"
38427,AWAL SHAH,Abdul Baqi Basir,Abdul Baqi Basir Awal Shah,42&$$$$$$$$$$$$&M8&WM&$$$$$,TERRORISM,Maulavi,PEP,Governor of Khost and Paktika provinces under the Taliban regime,.,1960:00:00,"Jalalabad City, Nangarhar Province, Afghanistan; alt POB Shinwar District, Nangarhar Province, Afghanistan"
38428,YAR MOHAMMAD AKHUND,Ubaidullah Akhund,Ubaidullah Akhund Yar Mohammad Akhund,&3&B8$$$$$$$$$$#M&&8&W$$$$$,TERRORISM,Mullah,PEP,Minister of Defence under the Taliban regime,.,1968:00:00,"Sangisar village, Panjwai District, Kandahar Province, Afghanistan; Arghandab District, Kandahar Province, Afghanistan; Kandahar province, Afghanistan; Nalgham area, Zheray District, Kandahar Province, Afghanistan"
38429,MATIN,Allah Dad,Allah Dad Matin,B&~&B$$$$$$$$$$&W&$$$$$$$$$,TERRORISM,Maulavi,PEP,Head of Ariana Afghan Airlines under the Taliban regime;Minister of Urban Development under the Taliban regime;President of Central Bank (Da Afghanistan Bank) under the Taliban regime,.,1953:00:00,"Spinboldak district, Kandahar province, Afghanistan;Spin Boldak District, Kandahar Province, Afghanistan;Kadani village, Spin Boldak District, Kandahar Province, Afghanistan"
38430,MATIULLAH,,Matiullah,B&~&&W&$$$$$$$$$$$$$$$$$$$$,TERRORISM,Mullah,PEP,"Director, Kabul Custom House under the Taliban regime.",.,1973:00:00,"Daman District, Kandahar Province, Afghanistan"
38431,DOST MOHAMMAD,Nik Mohammad,Nik Mohammad Dost Mohammad,B&2&B&8$$$$$$$$P&3$$$$$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Commerce under the Taliban regime,.,1957:00:00,"Zangi Abad village, Panjwai District, Kandahar Province, Afghanistan"
38434,KHADEM,Abdul Rauf,Abdul Rauf Khadem,3&8&B$$$$$$$$$$&M8#$$$$$$$$,TERRORISM,Mullah,,Commander of Central Corps under the Taliban regime,.,1958:00:00,"Uruzgan or Kandahar, Afghanistan; Uruzgan/Kandahar, Afghanistan; Azan village, Kajaki District, Helmand Province, Afghanistan; Spin Boldak District, Kandahar Province, Afghanistan"
38436,SAQIB,Noor Mohammad,Noor Mohammad Saqib,4&3&M$$$$$$$$$$P&Y$$$$$$$$$,TERRORISM,Maulavi,PEP,Chief Justice of Supreme Court under the Taliban regime,.,1958:00:00,"Bagrami District, Kabul Province, Afghanistan; alt Tarakhel area, Deh Sabz District, Kabul Province, Afghanistan; Bagrami District, Kabul province, Afghanistan"
38437,AKHUNDZADA,Ahmad Jan Akhundzada Shukoor,Ahmad Jan Akhundzada Shukoor Akhundzada,&3&B84&8&$$$$$$&2B_$$$$$$$$,TERRORISM,Maulavi,PEP,Governor of Zabol and Uruzgan Provinces under the Taliban regime,.,1966:00:00,"Lablan village, Dehrawood District, Uruzgan Province, Afghanistan; Zurmat District, Paktia Province, Afghanistan; Uruzgan province, Afghanistan; Zurmat District, Pakita Province, Afghanistan"
38438,SALEK,Abdulhai,Abdulhai Salek,4&W&3$$$$$$$$$$&M8&W&7$$$$$,TERRORISM,Maulavi,PEP,Governor of Uruzgan Province under the Taliban regime,.,1965:00:00,"Chaki Wardak District, Maidan Wardak Province, Afghanistan; Awlyatak Village, Gardan Masjid Area, Chaki Wardak District, Maidan Wardak Province, Afghanistan"
38439,QUDDUS,Aminullah Amin,Aminullah Amin Quddus,3L8&4$$$$$$$$$$&B&B&W&$$$$$,TERRORISM,Maulavi,PEP,Governor of Saripul Province under the Taliban regime,.,1973:00:00,"Loy Karez village, Spin Boldak District, Kandahar Province, Afghanistan"
38440,FATIH KHAN,Mohammad Shafiqullah Ahmadi,Mohammad Shafiqullah Ahmadi Fatih Khan,3&B$$$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Mullah,PEP,Governor of Samangan Province under the Taliban regime,.,1956:00:00,"Charmistan village, Tirin Kot District, Uruzgan Province, Afghanistan; Tirin Kot District, Uruzgan Province, Afghanistan; Marghi village, Nawa District, Ghazni Province, Afghanistan"
38441,SHAFIQ,Abdul Wahed,Abdul Wahed Shafiq,42&M&3$$$$$$$$$&M8#$$$$$$$$,TERRORISM,Maulavi,PEP,Deputy Governor of Kabul Province under the Taliban regime,.,1968:00:00,"Ningarhar province, Afghanistan; Nangarhar Province, Afghanistan"
38442,AYYUB,Mohammad Rasul,Mohammad Rasul Ayyub,&&&M$$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Maulavi,PEP,Governor of Nimroz Province under the Taliban regime,.,1958:00:00,"Spinboldak district, Kandahar province, Afghanistan; Alt POB: Spin Boldak district, Kandahar province, Afghanistan; Robat village, Spin Boldak District, Kandahar Province, Afghanistan"
38443,DELAWAR,Shahabuddin,Shahabuddin Delawar,8&W&L&Y$$$$$$$$42&2&M&$$$$$,TERRORISM,Maulavi,PEP,Deputy of High Court under the Taliban regime,.,1957:00:00,"Logar Province, Afghanistan; alt Logar province, Afghanistan"
38444,SHAMSUDDIN,,Shamsuddin,42&B4&8&B$$$$$$$$$$$$$$$$$$,TERRORISM,Maulavi,PEP,Governor of Wardak (Maidan) Province under the Taliban regime,.,1968:00:00,"Keshim District, Badakhshan Province, Afghanistan; Keshim district, Badakhshan province, Afghanistan"
38445,MADANI,Zia-ur-Rahman,Zia-Ur-Rahman Madani,Y&B&B$$$$$$$$$$B&8&B7$$$$$$,TERRORISM,Maulavi,PEP,Governor of Logar Province under the Taliban regime,.,1960:00:00,"Taliqan, Takhar province, Afghanistan;Paliran village, Namakab District, Takhar Province, Afghanistan;Taluqan City, Takhar Province, Afghanistan;Taluqan City, Takhar province, Afghanistan"
38446,AKHUNZADA,Mohammad Eshaq,Mohammad Eshaq Akhunzada,&3&B4&8&$$$$$$$B&2&B&8$$$$$,TERRORISM,Maulavi,PEP,Governor of Laghman Province under the Taliban regime,.,1963:00:00,"Qarabajh district, Ghazni province, Afghanistan, Andar District, Ghazni Province, Afghanistan; Andar District, Ghazni province, Afghanistan"
38447,ABDUL BASIR,Nazir Mohammad,Nazir Mohammad Abdul Basir,M&4&Y$$$$$$$$$$P&4&Y$$$$$$$,TERRORISM,Maulavi,PEP,"Mayor of Kunduz City, Acting Governor of Kunduz Province under the Taliban regime",.,1954:00:00,"Malaghi Village, Kunduz District, Kunduz Province, Afghanistan; Malaghi Village, Kundiz District, Kunduz Province, Afghanistan"
38448,MOHAMMADI,Mohammad Shafiq,Mohammad Shafiq Mohammadi,B&2&B&87$$$$$$$B&2&B&8$$$$$,TERRORISM,Maulavi,PEP,Governor of Khost Province under the Taliban regime,.,1948:00:00,"Uruzgan province, Afghanistan; Tirin Kot District, Uruzgan Province, Afghanistan"
38449,SAYYED,Saduddin,Saduddin Sayyed,4&&&8$$$$$$$$$$4&8&8&B$$$$$,TERRORISM,Maulavi,PEP,Vice-Minister of Work and Social Affairs under the Taliban regime,.,1968:00:00,"Chaman district, Pakistan; Chaman District, Pakistan; Spin Boldak District, Kandahar Province, Afghanistan"
38450,ABDUL QADIR,Ahmad Taha Khalid,Ahmad Taha Khalid Abdul Qadir,3&8&Y$$$$$$$$$$&2B_$$$$$$$$,TERRORISM,Maulavi,PEP,Governor of Paktia Province under the Taliban regime,.,1963:00:00,"Ningarhar province, Afghanistan; Nangarhar Province, Afghanistan; Khost Province, Afghanistan; Siddiq Khel village, Naka District, Paktia Province, Afghanistan"
38451,AWRANG,Abdul Hakim Mujahid Muhammad,Abdul Hakim Mujahid Muhammad Awrang,&Y&BF$$$$$$$$$$&M8#$$$$$$$$,TERRORISM,Maulavi,PEP,Taliban Envoy,.,1956:00:00,"Logar province, Afghanistan; alt POB Khajakhel village, Sharan district, Paktika province, Afghanistan"
38452,MOHAMMAD ISHAK,Abdul Manan,Abdul Manan Mohammad Ishak,&42&3$$$$$$$$$$&M8#$$$$$$$$,TERRORISM,Mawlawi,PEP,"First Secretary, Taliban Embassy, Riyadh, Saudi Arabia",.,1940:00:00,"Siyachoy village, Panjwai District, Kandahar Province, Afghanistan"
38453,ABDUL AHAD,Azizirahman,Azizirahman Abdul Ahad,&2&8$$$$$$$$$$$&4&4&Y&$$$$$,TERRORISM,,PEP,"Third Secretary, Taliban Embassy, Abu Dhabi, United Arab Emirates",.,1972:00:00,"Shega District, Kandahar Province, Afghanistan"
38455,FAIZ,,Faiz,G&&4$$$$$$$$$$$$$$$$$$$$$$$,TERRORISM,Maulavi,PEP,"Head of the Information Department, Ministry of Foreign Affairs under the Taliban regime",.,1969:00:00,"Ghazni province, Afghanistan; Ghazni Province, Afghanistan"
38457,AKHUND,Mohammad Abbas,Mohammad Abbas Akhund,&3&B8$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Mullah,PEP,Minister of Public Health under the Taliban regime,.,1963:00:00,"Kandahar, Afghanistan; alt POB: Khas Uruzgan District, Uruzgan Province, Afghanistan"
38458,SUNANI,Hamdullah,Hamdullah Sunani,4&B&B7$$$$$$$$$2&B8&W&$$$$$,TERRORISM,Maulavi,PEP,Head of Dar-ul-Efta of Supreme Court under the Taliban regime,.,1923:00:00,"Dai Chopan District, Zabul Province, Afghanistan; Zabul province, Afghanistan"
38463,ABDUL QUDDUS,Sayed Esmatullah Asem,Sayed Esmatullah Asem Abdul Quddus,3L8&4$$$$$$$$$$4&&&8$$$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Preventing Vice and Propagating Virtue under the Taliban regime,.,1967:00:00,"Ningarhar province, Afghanistan alt POB Qalayi Shaikh, Chaparhar District, Nangarhar Province, Afghanistan"
38465,AGHA,Abdul Rahman,Abdul Rahman Agha,&F&$$$$$$$$$$$$&M8#$$$$$$$$,TERRORISM,Maulavi,PEP,Chief Justice of Military Court under the Taliban regime,.,1958:00:00,"Arghandab District, Kandahar Province, Afghanistan; Arghandab district, Kandahar province, Afghanistan"
38467,SHER MOHAMMAD,Hamidullah Akhund,Hamidullah Akhund Sher Mohammad,B&2&B&8$$$$$$$$2&B&8&W$$$$$,TERRORISM,Mullah,,Head of Ariana Afghan Airlines under the Taliban regime,.,1972:00:00,"Sarpolad village, Washer District, Helmand Province, Afghanistan; alt Arghandab District, Kandahar Province, Afghanistan"
38468,AGHA,Sayyed Ghiassouddine,Sayyed Ghiassouddine Agha,&F&$$$$$$$$$$$$4&&&8$$$$$$$,TERRORISM,Maulavi,PEP,Minister of Haj and Religious Affairs under the Taliban regime,.,1961:00:00,"Faryab province, Afghanistan; Kohistan District, Faryab Province, Afghanistan"
38470,HAQQANI,Mohammad Salim,Mohammad Salim Haqqani,2&3&B7$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Preventing Vice and Propagating Virtue under the Taliban regime,.,1966:00:00,"Alingar District, Laghman Province, Afghanistan"
38471,MOHAMMAD EWAZ,Mohammad Wali,Mohammad Wali Mohammad Ewaz,&L&4$$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Maulavi,PEP,Minister of Ministry of Preventing Vice and Propagating Virtue under the Taliban regime,.,1965:00:00,"Kandahar province, Afghanistan; Jelawur village, Arghandab District, Kandahar Province, Afghanistan; Siyachoy village, Panjwai District, Kandahar Province, Afghanistan; Siyachoy village, Panjwai District, Kanhahar Province, Afghanistan"
38474,TAKHARI,Abdul Raqib,Abdul Raqib Takhari,~&3&Y7$$$$$$$$$&M8#$$$$$$$$,TERRORISM,Maulavi,PEP,Minister of Repatriation under the Taliban regime,.,1968:00:00,"Takhar province, Afghanistan; Takhar Province, Afghanistan; Zardalu Darra village, Kalafgan District, Takhar Province, Afghanistan;Zardalu Darra village, Kalafgan District Takhar Province, Afghanistan"
38475,AHMADULLAH,,Ahmadullah,&B&8&W&$$$$$$$$$$$$$$$$$$$$,TERRORISM,Qari,PEP,Minister of Security (Intelligence) under the Taliban regime,.,1975:00:00,"Qarabagh district, Ghazni province, Afghanistan; alt POB's Khogyani area, Qarabagh District, Ghazni Province, Afghanistan; Andar District, Ghazni Province, Afghanistan"
38476,MUHAMMADI GUL,Mohammad Moslim Haqqani,Mohammad Moslim Haqqani Muhammadi Gul,F&W$$$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Haj and Religious Affairs under the Taliban regime,.,1965:00:00,"Baghlan province, Afghanistan; Kandahar, Baghlan province, Afghanistan; Gorgan village, Pul-e-Khumri District, Baghlan Province, Afghanistan;Gawargan village, Pul-e-Khumri District, Baghlan Province, Afghanistan"
38477,MATI,Mohammadullah,Mohammadullah Mati,B&2&B&8&W&$$$$$B&~7$$$$$$$$,TERRORISM,Maulavi,PEP,Minister of Public Works under the Taliban regime,.,1961:00:00,"Arghandab district, Kandahar province, Afghanistan; Arghandab District, Kandahar Province, Afghanistan"
38478,HIDAYATULLAH,Najibullah Haqqani,Najibullah Haqqani Hidayatullah,2&8&&&~&W&$$$$$P&F&M&W$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Finance under the Taliban regime,.,1964:00:00,"Moni village, Shigal District, Kunar Province"
38479,WALI MOHAMMAD,Atiqullah,Atiqullah Wali Mohammad,B&2&B&8$$$$$$$$&~&3W&$$$$$$,TERRORISM,Haji,PEP,"Director of Foreign Relations, Kandahar Province under the Taliban regime",.,1962:00:00,"Tirin Kot District, Uruzgan Province, Afghanistan; Khwaja Malik village, Arghandab District, Kandahar Province, Afghanistan; Arghandab District, Kandahar Province, Afghanistan;Tirin Kot district, Uruzgan Province, Afghanistan"
38480,HABIBULLAH,Rustum Hanafi,Rustum Hanafi Habibullah,2&M&M&W&$$$$$$$Y&4~&B$$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Public Works under the Taliban regime,.,1963:00:00,"Dara Kolum, Do Aab district, Nuristan Province, Afghanistan; Nuristan province, Afghanistan; Dara Kolum, Do Aab District, Nuristan Province, Afghanistan"
38481,PADSHAH KHAN,Sher Mohammad Abbas Stanekzai,Sher Mohammad Abbas Stanekzai Padshah Khan,3&B$$$$$$$$$$$$J2Y7$$$$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Public Health under the Taliban regime,.,1963:00:00,"Logar province, Afghanistan; Qala-e-Abbas, Shah Mazar area, Baraki Barak District, Logar Province, Afghanistan"
38482,NYAZI,Abdul Manan,Abdul Manan Nyazi,P&&47$$$$$$$$$$&M8#$$$$$$$$,TERRORISM,Mullah,PEP,Governor of Kabul Province under the Taliban regime,.,1968:00:00,"Pashtoon Zarghoon district, Herat province, Afghanistan; Pashtoon Zarghoon District, Herat Province, Afghanistan; Sardar village, Kohsan District, Herat Province, Afghanistan"
38483,IKRAM,Jan Mohammad Madani,Jan Mohammad Madani Ikram,&3Y&B$$$$$$$$$$C&P$$$$$$$$$,TERRORISM,Maulavi,PEP,Chargé d'Affaires,.,1954:00:00,"Panjwai District, Kandahar Province, Afghanistan; Siyachoy village, Panjwai District, Kandahar Province, Afghanistan"
38485,KHAIRKHWAH,Khairullah,Khairullah Khairkhwah,3&&Y3L&$$$$$$$$3&&Y&W&$$$$$,TERRORISM,Maulavi,PEP,Governor of Herat Province under the Taliban regime,.,1963:00:00,"Arghistan district, Kandahar province, Afghanistan; alt POB: Kandahar, Afghanistan; Arghistan District, Kandahar Province, Afghanistan; Kandahar; Poti village, Arghistan district, Kandahar province, Afghanistan"
38486,WASSIQ,Abdul-Haq,Abdul-Haq Wassiq,L&4&3$$$$$$$$$$&M8&W&3$$$$$,TERRORISM,Maulavi,PEP,Deputy Minister of Security (Intelligence) under the Taliban regime,.,1975:00:00,"Central Ghanzi province, Afghanistan; Central Ghazni province, Afghanistan; Ghazni Province, Afghanistan; Gharib village, Khogyani District, Ghazni Province, Afghanistan"
38487,WALIJAN,,Walijan,L&W&F&B$$$$$$$$$$$$$$$$$$$$,TERRORISM,Maulavi,PEP,Governor of Jawzjan Province under the Taliban regime,.,1968:00:00,"Quetta, Pakistan; alt POB Nimroz Province, Afghanistan"
38488,RAHMANI,Mohammad Hasan,Mohammad Hasan Rahmani,Y&B&B7$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Mullah,PEP,Governor of Kandahar Province under the Taliban regime,.,1963:00:00,"Panjawee district, Kandahar province, Afghanistan; Deh Rawud District, Uruzgan Province, Afghanistan; Chora District, Uruzgan Province, Afghanistan; Charchino District, Uruzgan Province, Afghanistan"
38489,AKHUND,Abdul Bari,Abdul Bari Akhund,&3&B8$$$$$$$$$$&M8#$$$$$$$$,TERRORISM,Maulavi,PEP,Governor of Helmand Province under the Taliban regime,.,1953:00:00,"Helmand province, Afghanistan; alt POB Baghran District, Helmand Province, Afghanistan; Now Zad District, Helmand Province, Afghanistan"
